Latitude,Longitude,Tweets
11,76,Bahrain authorises Johnson and Johnson COVID-19 vaccine for emergency use COVID19 Vaccination Bahrain 
11,76, Vaccine....Corona.....  Heard many times this word from last year's onwards... ! Very irritating  when this end.. !'
11,76,"Not able to get any done over a call, because I'm already annoying over the long vaccine promotion even before the person has picked up.Disclaimer: Pls do take your vaccine at your turn. I'm just annoyed with the repeated promo. Yeah I know, I have to get the vaccine now stfu'"
11,76,Everyone on poll duty to get COVID-19 vaccine before assembly elections: Election Commission ElectionCommision CovidUpdates AssemblyElections2021 
11,76,WHO chief thanks PM Modi for sharing Covid vaccine doses under COVAX programme
11,76,WHO chief thanks PM Modi for sharing Covid vaccine doses under COVAX programme
11,76,"RT : Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,76,   _Bangalore NCBS also the organization PM's Scientific Advisor headed. His information on COVID19 efforts worldwide so poor that he suggested countries other than India had a mix-and-match vaccine regimen 
11,76,"_Dubai I try to book my vaccine booking through DHA app, but my OTP send our old PRO number. His mobile number cancelled . How I will change to my mobile number. Please help'"
11,76,"RT : Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,76,"RT : Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,76,"RT : Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,76,"Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,76,Request cuba govt to provide some vaccine doses as you said earlier 
11,76,"  CoWin 2.0 is getting ready for the 1 Mar rollout, suggesting centralized tracking and use of immunization information "
11,76,"RT : Bihari's giving traditional welcome to BJP campaign vehicle Vaccine will be required to TT, once they get welcome'"
11,76,"Johnson and Johnson's single-shot vaccine proved effective, says FDA COVID19 Vaccination "
11,76, It is alleged by a majority of people that The whole idea is to reinvoke scare to sell vaccines as most people have shedded corona scare so the vaccine sales might drop'
11,76,It's one thing to say that the survival rate of covid-19 is over 95%. It's quite another to lose a loved one because of it. It's similar to saying that the chances of adverse side effects of the vaccine is very low but then lose a loved one because of it.'
11,76,1 Please provide source of data and vaccine provider.. I mean from which country it had manufactured??'
11,76,"RT : All above 60 years of age, 45-plus with other illnesses to get COVID-19 vaccine from March 1 "
11,76,"All above 60 years of age, 45-plus with other illnesses to get COVID-19 vaccine from March 1 "
11,76,"RT :  _rao  Oct 2020 is when adjuvant deal with US-based ViroVax was reported, whilst vacc'"
11,76," _rao  Oct 2020 is when adjuvant deal with US-based ViroVax was reported, whilst vaccine candidate was said to be ready even in Jul 2020 "
11,76,RT 8: COVIDvaccines COVID19 8 |   |   | Voice4Vaccine | Episode 1 | Intro to CoVi'
11,76," Not true. Despite the emergency approval in clinical trial mode' being granted on account of possible efficacy against variants, there's now an implicit admission "
11,76,RT 8: CoVid'19 Vaccine | The orientation CoVid'19 SandD Prevention Campaign | CoVid'19 Vaccination | Myths and Misconceptions FandQ'
11,76,"RT :   10% of the doses of vaccine injected thus far belong to Covaxin, with a dozen states-UTs'"
11,76,"  10% of the doses of vaccine injected thus far belong to Covaxin, with a dozen states-UTs reporting 1% or lower uptake "
11,76,UK has already vaccinated 1/3rd of adults. We are still at 1% of population. Indian Govt has to open up vaccine for adults'
11,76, Please keep us posted on the progress of the vaccine whether it's effective or not. God will give you more strength to serve the people. Hope this Covid goes as passing cloud.'
11,76,RT 8: COVIDvaccines COVID19 8 |   |   | Voice4Vaccine | Episode 1 | Intro to CoVi'
11,76,COVIDvaccines COVID19 8 |   |   | Voice4Vaccine | Episode 1 | Intro to CoViD'19 Vaccine and its Importance by Chief Doc's | Produced by _mukesh _manochitra 
11,76,"  UAE's wide-usage vaccine is the Sinopharm, which they appear to have cleared for 'concierge services' to dangle and attract vaccine tourists "
11,76,_96 Which vaccine? What registration??'
11,76,RT :   Apart from Covaxin - for whose Phase-3 results Govt is likely waiting - the vacuum in vaccinating'
11,76,"RT : While the govt is continuing with the vaccination drive, the most important question right now is, how effective are the v'"
11,76,RT :   Apart from Covaxin - for whose Phase-3 results Govt is likely waiting - the vacuum in vaccinating'
11,76,  Apart from Covaxin - for whose Phase-3 results Govt is likely waiting - the vacuum in vaccinating also buys time for Gujarat-based ZydusCadila's vaccine candidate.'
11,77, Vaccine....Corona.....  Heard many times this word from last year's onwards... ! Very irritating  when this end.. !'
11,77,"Not able to get any done over a call, because I'm already annoying over the long vaccine promotion even before the person has picked up.Disclaimer: Pls do take your vaccine at your turn. I'm just annoyed with the repeated promo. Yeah I know, I have to get the vaccine now stfu'"
11,77,WHO chief thanks PM Modi for sharing Covid vaccine doses under COVAX programme
11,77,WHO chief thanks PM Modi for sharing Covid vaccine doses under COVAX programme
11,77,"RT : Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,77,"_Dubai I try to book my vaccine booking through DHA app, but my OTP send our old PRO number. His mobile number cancelled . How I will change to my mobile number. Please help'"
11,77,"RT : Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,77,"RT : Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,77,"RT : Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,77,"Was there a *vaccine* for any disease, at any point of time, in any of the 'traditional' medicines? Just curious.'"
11,77,Request cuba govt to provide some vaccine doses as you said earlier 
11,77, It is alleged by a majority of people that The whole idea is to reinvoke scare to sell vaccines as most people have shedded corona scare so the vaccine sales might drop'
11,77,1 Please provide source of data and vaccine provider.. I mean from which country it had manufactured??'
11,77,RT 8: COVIDvaccines COVID19 8 |   |   | Voice4Vaccine | Episode 1 | Intro to CoVi'
11,77,RT 8: CoVid'19 Vaccine | The orientation CoVid'19 SandD Prevention Campaign | CoVid'19 Vaccination | Myths and Misconceptions FandQ'
11,77,UK has already vaccinated 1/3rd of adults. We are still at 1% of population. Indian Govt has to open up vaccine for adults'
11,77, Please keep us posted on the progress of the vaccine whether it's effective or not. God will give you more strength to serve the people. Hope this Covid goes as passing cloud.'
11,77,RT 8: COVIDvaccines COVID19 8 |   |   | Voice4Vaccine | Episode 1 | Intro to CoVi'
11,77,COVIDvaccines COVID19 8 |   |   | Voice4Vaccine | Episode 1 | Intro to CoViD'19 Vaccine and its Importance by Chief Doc's | Produced by _mukesh _manochitra 
11,77,_96 Which vaccine? What registration??'
11,77,"RT : While the govt is continuing with the vaccination drive, the most important question right now is, how effective are the v'"
11,77,"RT : While the govt is continuing with the vaccination drive, the most important question right now is, how effective are the v'"
11,77,"While the govt is continuing with the vaccination drive, the most important question right now is, how effective are the vaccine against the new Indianand south African strain which have hit the country. USA is grappling with new super covid cases which are doubling in ten days and'"
11,77,"Yes, private availability of vaccine should happen asap. So those of us who can afford will get it done at our own cost and effort. And private companies / organization's could arrange for their communities (like was done in UAE by big companie)... "
11,77,"RT : Coronavirus LIVE Updates: Uddhav Addresses State as Amravati Imposes 7-day Lockdown, Nashik Under '11pm-5am' Curfew as Mah'"
11,77,"Coronavirus LIVE Updates: Uddhav Addresses State as Amravati Imposes 7-day Lockdown, Nashik Under '11pm-5am' Curfew as Maharashtra Sees 6,971 New Cases "
11,77,Next for liberals .Create an issue stating side effects of Corona vaccine although none exists.'
11,77,"UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistance"
11,77,"India's vaccine diplomacy wins friends in Caribbean, draws global praise"
11,77,"India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
11,77,"India's vaccine diplomacy winning hearts world over, preparations underway to supply vaccines to 49 more countries"
11,77,"India's vaccine diplomacy winning hearts world over, preparations underway to supply vaccines to 49 more countries"
11,77,"India's vaccine diplomacy wins friends in Caribbean, draws global praise"
11,77,"India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
11,77,RT 8: CoVid'19 Vaccine | The orientation CoVid'19 SandD Prevention Campaign | CoVid'19 Vaccination | Myths and Misconceptions FandQ'
11,77,RT 8: CoVid'19 Vaccine | The orientation CoVid'19 SandD Prevention Campaign | CoVid'19 Vaccination | Myths and Misconceptions FandQ'
11,77,_Balkrishna _INDIA  _digital _gadkari    This achievement is no less than the corona vaccine. May be GOI was waiting for the vaccine to get released first. But better be little late than never. My heartiest congratulations to the team.'
11,77,RT 8: CoVid'19 Vaccine | The orientation CoVid'19 SandD Prevention Campaign | CoVid'19 Vaccination | Myths and Misconceptions FandQ'
11,77,RT 8: CoVid'19 Vaccine | The orientation CoVid'19 SandD Prevention Campaign | CoVid'19 Vaccination | Myths and Misconceptions FandQ'
11,77,RT 8: CoVid'19 Vaccine | The orientation CoVid'19 SandD Prevention Campaign | CoVid'19 Vaccination | Myths and Misconceptions FandQ'
11,78,RT : Took the Second Dose of the Covid Vaccine today. Sincerely call upon all the Frontline Health Care workers and front'
11,78,Safety of vaccines are ensured with Sufficient Scientific Data . psychological fear of Vaccine is Common universally and We should overcome it with Positive Awareness Campaigns with support of public and FrontLineWarriors.More than 25 nations are waiting for our vaccines.'
11,78,RT : vaccination Done ! Glad to be a part of the LargestVaccinationDrive  Time for all the Frontline/ Healthcare worker'
